title,authors,first_publish_year,edition_count,subject_count,has_cover,is_available_online,genre,avg_rating,ratings_count,page_count,review_length,price_usd,book_age,has_rating,review_density,ratings_norm,editions_norm,popularity_score,is_popular
There's a Boy in the Girl's Bathroom (Cascades),Louis Sachar,1987.0,33,28,1,1,psychology,4.0,14.0,297,162,17.35,38.0,1,0.5436,0.01037037037037037,0.005424063116370809,1.6499,1
Innovation and Entrepreneurship,Peter F. Drucker,1985.0,33,34,1,1,psychology,4.0,3.0,294,202,20.63,40.0,1,0.6847,0.0022222222222222222,0.005424063116370809,1.6213,1
Psychology and morals,J. A. Hadfield,1923.0,33,12,1,1,psychology,4.0,0.0,254,204,17.01,102.0,0,0.8,0.0,0.005424063116370809,1.6136,0
On not being able to paint,Marion Milner,1950.0,33,17,1,1,psychology,4.0,0.0,228,129,18.93,75.0,0,0.5633,0.0,0.005424063116370809,1.6136,0
Haben oder sein,Erich Fromm,1976.0,33,26,1,1,psychology,5.0,2.0,228,124,17.48,49.0,1,0.5415,0.0014814814814814814,0.005424063116370809,2.0187,1
Outliers,"Malcolm Gladwell, Malcolm Gladwell",2008.0,32,29,1,1,psychology,4.0085470085470085,117.0,254,296,18.22,17.0,1,1.1608,0.08666666666666667,0.005259697567389875,1.9199,1
Creative Divorce; A New Opportunity for Personal Growth,"Mel Krantzler, Patricia Biondi Krantzler",1600.0,32,10,1,1,psychology,4.0,0.0,296,129,20.69,300.0,0,0.4343,0.0,0.005259697567389875,1.6131,0
"Psychanalysis, its theories and practical application",Abraham Arden Brill M.D.,1912.0,32,7,1,1,psychology,4.0,0.0,307,116,17.64,113.0,0,0.3766,0.0,0.005259697567389875,1.6131,0
Memoria de mis putas tristes,Gabriel García Márquez,2004.0,32,29,1,1,psychology,3.8,5.0,249,181,20.85,21.0,1,0.724,0.003703703703703704,0.005259697567389875,1.5461,0
When We Were Orphans,Kazuo Ishiguro,2000.0,32,40,1,1,psychology,3.0,4.0,223,178,17.81,25.0,1,0.7946,0.002962962962962963,0.005259697567389875,1.2235,0
Summer of the Red Wolf,Morris West,1971.0,32,5,1,1,psychology,4.0,0.0,280,156,19.96,54.0,0,0.5552,0.0,0.005259697567389875,1.6131,0
Dusty Answer,Rosamond Lehmann,1927.0,32,13,1,1,psychology,5.0,1.0,236,165,19.18,98.0,1,0.6962,0.0007407407407407407,0.005259697567389875,2.0157,1
Backlash,Susan Faludi,1981.0,32,45,1,1,psychology,4.0,4.0,249,203,20.53,44.0,1,0.812,0.002962962962962963,0.005259697567389875,1.6235,1
Voices,Staroba,2015.0,31,1,0,0,psychology,4.0,0.0,323,163,19.21,10.0,0,0.5031,0.0,0.005095332018408941,1.6127,0
Psychologische Typen,Carl Gustav Jung,1921.0,31,24,1,1,psychology,4.0,2.0,303,205,19.13,104.0,1,0.6743,0.0014814814814814814,0.005095332018408941,1.6179,0
Cowper,Goldwin Smith,1800.0,31,6,1,1,psychology,4.0,0.0,276,180,17.77,225.0,0,0.6498,0.0,0.005095332018408941,1.6127,0
Sexuality (Key Ideas),Jeffrey Weeks,1986.0,31,24,1,1,psychology,4.0,0.0,218,208,17.65,39.0,0,0.9498,0.0,0.005095332018408941,1.6127,0
And the Band Played on,Randy Shilts,1987.0,31,29,1,1,psychology,4.555555555555555,9.0,278,251,20.66,38.0,1,0.8996,0.006666666666666667,0.005095332018408941,1.8583,1
Gjentagelsen,Søren Kierkegaard,1843.0,31,20,1,1,psychology,3.0,1.0,313,242,18.3,182.0,1,0.7707,0.0007407407407407407,0.005095332018408941,1.2153,0
The dynamics of persuasion,Richard M. Perloff,1993.0,30,12,1,1,psychology,4.0,0.0,254,264,18.48,32.0,0,1.0353,0.0,0.004930966469428008,1.6123,0
Idoru,William Gibson,1996.0,30,20,1,1,psychology,3.8181818181818175,33.0,324,268,20.03,29.0,1,0.8246,0.024444444444444446,0.004930966469428008,1.6252,1
Oracle Night,Paul Auster,2003.0,30,23,1,1,psychology,4.2,5.0,322,215,18.35,22.0,1,0.6656,0.003703703703703704,0.004930966469428008,1.7053,1
I am Mary Dunne,Brian Moore,1966.0,30,7,1,1,psychology,4.0,0.0,337,178,20.8,59.0,0,0.5266,0.0,0.004930966469428008,1.6123,0
Psychology,"Robert S. Woodworth, Donald George Marquis",1929.0,30,2,1,1,psychology,4.0,0.0,282,180,19.94,96.0,0,0.636,0.0,0.004930966469428008,1.6123,0
Handbook of learning and cognitive processes,William K. Estes,1975.0,30,25,1,1,psychology,4.0,0.0,293,156,19.38,50.0,0,0.5306,0.0,0.004930966469428008,1.6123,0
"The witchcraft delusion in colonial Connecticut, 1647-1697","John Metcalf Taylor, Johnn Taylor, John Taylor, John Taylor",1908.0,30,6,1,1,psychology,4.0,0.0,327,200,20.51,117.0,0,0.6098,0.0,0.004930966469428008,1.6123,0
Une page d'amour,Émile Zola,1878.0,30,5,1,1,psychology,4.0,0.0,288,234,17.19,147.0,0,0.8097,0.0,0.004930966469428008,1.6123,0
The principles of psychology,William James,1890.0,30,1,1,1,psychology,4.5,2.0,249,165,18.02,135.0,1,0.66,0.0014814814814814814,0.004930966469428008,1.8175,1
Psychology,"Carole Wade, Carol Tavris",1987.0,29,6,1,1,psychology,4.6,5.0,251,202,18.85,38.0,1,0.8016,0.003703703703703704,0.004766600920447075,1.8649,1
The Dogma of Christ,Erich Fromm,1963.0,29,22,1,1,psychology,4.0,0.0,279,166,17.9,62.0,0,0.5929,0.0,0.004766600920447075,1.6119,0
Critique of psychoanalysis,Carl Gustav Jung,1956.0,29,43,1,1,psychology,3.8,5.0,217,214,19.97,69.0,1,0.9817,0.003703703703703704,0.004766600920447075,1.5449,0
Seize the Day,Saul Bellow,1956.0,29,19,1,1,psychology,3.25,4.0,264,175,20.67,69.0,1,0.6604,0.002962962962962963,0.004766600920447075,1.3223,0
Jenseits des Lustprinzips,Sigmund Freud,1920.0,29,11,1,1,psychology,3.0,1.0,314,163,18.69,105.0,1,0.5175,0.0007407407407407407,0.004766600920447075,1.2145,0
Exercise physiology,"Scott K. Powers, Edward T. Howley, Powers, Powers & Howley, Scott K. (Scott Kline) Powers, Scott Powers, Edward Howley, Scott K. Powers, Edward T. Howley",1990.0,29,14,1,1,psychology,4.0,2.0,181,167,18.36,35.0,1,0.9176,0.0014814814814814814,0.004766600920447075,1.6171,0
The Anatomy of Human Destructiveness,Erich Fromm,1973.0,29,11,1,1,psychology,2.5,2.0,332,226,20.84,52.0,1,0.6787,0.0014814814814814814,0.004766600920447075,1.0171,0
Monet,Claude Monet,1963.0,29,26,1,1,psychology,4.0,0.0,315,195,18.77,62.0,0,0.6171,0.0,0.004766600920447075,1.6119,0
Christo and Jeanne-Claude,"Christo, Alexander Tolnay, David Bourdon, Jeanne Claude, Jeanne-Claude, Daniela Magnetti, Ettore Camuffo",1995.0,29,55,1,0,psychology,4.0,0.0,251,178,18.95,30.0,0,0.7063,0.0,0.004766600920447075,1.6119,0
My Mother/My self,Nancy Friday,1977.0,29,23,1,1,psychology,1.0,2.0,292,214,18.4,48.0,1,0.7304,0.0014814814814814814,0.004766600920447075,0.4171,0
Anaphora ston Gkreko,Nikos Kazantzakis,1961.0,29,15,1,1,psychology,4.75,4.0,270,182,20.63,64.0,1,0.6716,0.002962962962962963,0.004766600920447075,1.9223,1
Only God Works,Kevin White,2023.0,28,2,1,0,psychology,4.0,0.0,319,256,19.27,2.0,0,0.8,0.0,0.0046022353714661405,1.6115,0
Influence,Robert B. Cialdini,1983.0,28,28,1,1,psychology,3.830769230769231,65.0,309,203,20.04,42.0,1,0.6548,0.04814814814814815,0.0046022353714661405,1.7123,1
Eros and Civilization,Herbert Marcuse,1955.0,28,15,1,1,psychology,3.0,1.0,213,191,20.24,70.0,1,0.8925,0.0007407407407407407,0.0046022353714661405,1.2141,0
金閣寺,三島由紀夫,1956.0,28,13,1,1,psychology,5.0,2.0,293,131,18.36,69.0,1,0.4456,0.0014814814814814814,0.0046022353714661405,2.0167,1
Diana,Jorge de Montemayor,1580.0,28,39,1,1,psychology,4.0,0.0,261,182,18.72,300.0,0,0.6947,0.0,0.0046022353714661405,1.6115,0
The Women's Room,Marilyn French,1977.0,28,13,1,1,psychology,2.0,1.0,273,116,20.38,48.0,1,0.4234,0.0007407407407407407,0.0046022353714661405,0.8141,0
The Conquest of Fear,Basil King,1921.0,28,4,1,1,psychology,5.0,1.0,240,238,18.44,104.0,1,0.9876,0.0007407407407407407,0.0046022353714661405,2.0141,1
The analysis of mind,Bertrand Russell,1921.0,28,8,1,1,psychology,3.0,1.0,340,239,20.17,104.0,1,0.7009,0.0007407407407407407,0.0046022353714661405,1.2141,0
Fat is a feminist issue,"Susie Orbach, S ORBACH, Susie Orbach        , Susie Orbach",1978.0,28,36,1,1,psychology,3.8,5.0,312,243,20.75,47.0,1,0.7764,0.003703703703703704,0.0046022353714661405,1.5445,0
"Men Are from Mars, Women Are from Venus, Children Are from Heaven",John Gray,1999.0,28,38,1,1,psychology,4.0,0.0,240,201,19.48,26.0,0,0.834,0.0,0.0046022353714661405,1.6115,0
Hitler & Stalin,Alan Bullock,1940.0,27,18,1,1,psychology,3.0,1.0,215,156,19.96,85.0,1,0.7222,0.0007407407407407407,0.004437869822485207,1.2137,0
Research in psychology,C. James Goodwin,1995.0,27,16,1,1,psychology,4.0,2.0,254,161,20.21,30.0,1,0.6314,0.0014814814814814814,0.004437869822485207,1.6163,0
"Dictionary of philosophy and psychology, including many of the principal conceptions of ethics, logic, aesthetics, philosophy of religion, mental pathology, anthropology, biology, neurology, physiology, economics, political and social philosophy, philology, physical science, and education, and giving a terminology in English, French, German, and Italian",James Mark Baldwin,1901.0,27,11,1,1,psychology,4.0,0.0,287,276,20.37,124.0,0,0.9583,0.0,0.004437869822485207,1.6111,0
The principles of psychology,Herbert Spencer,1855.0,27,2,1,1,psychology,4.0,0.0,279,271,18.57,170.0,0,0.9679,0.0,0.004437869822485207,1.6111,0
Women Who Love Too Much,Robin Norwood,1985.0,27,20,1,1,psychology,3.875,24.0,320,225,17.2,40.0,1,0.7009,0.017777777777777778,0.004437869822485207,1.6233,1
The Seven Spiritual Laws of Success,Deepak Chopra,1994.0,27,29,1,1,psychology,3.933333333333333,15.0,301,186,18.6,31.0,1,0.6159,0.011111111111111112,0.004437869822485207,1.6233,1
Two Little Girls in Blue,Mary Higgins Clark,2006.0,26,35,1,1,psychology,4.0,3.0,309,270,19.69,19.0,1,0.871,0.0022222222222222222,0.004273504273504274,1.6185,0
Advances in child development and behavior,Hayne W. Reese,1970.0,26,10,1,1,psychology,4.0,0.0,283,165,18.79,55.0,0,0.581,0.0,0.004273504273504274,1.6107,0
Lean In,"Sheryl Sandberg, Nell Scovell",1799.0,26,76,1,1,psychology,3.6666666666666665,18.0,213,225,19.99,226.0,1,1.0514,0.013333333333333334,0.004273504273504274,1.524,0
12 Rules for Life,Jordan B. Peterson,2015.0,26,19,1,1,psychology,3.80327868852459,122.0,262,365,18.42,10.0,1,1.3878,0.09037037037037036,0.004273504273504274,1.8483,1
Towards a psychology of being.,Abraham H. Maslow,1962.0,26,16,1,1,psychology,4.0,0.0,312,158,19.53,63.0,0,0.5048,0.0,0.004273504273504274,1.6107,0
Psychology,"Dennis Coon, John O. Mitterer",2001.0,26,6,1,1,psychology,4.5,2.0,267,243,17.74,24.0,1,0.9067,0.0014814814814814814,0.004273504273504274,1.8159,1
Understanding human sexuality,"Janet Shibley Hyde, John D DeLamater",1979.0,26,12,1,1,psychology,4.0,0.0,290,226,19.99,46.0,0,0.7766,0.0,0.004273504273504274,1.6107,0
"Erinnerungen, Träume, Gedanken",Carl Gustav Jung,1961.0,26,19,1,1,psychology,4.142857142857143,7.0,257,203,19.17,64.0,1,0.7868,0.005185185185185185,0.004273504273504274,1.686,1
Abriss der Psychoanalyse,Sigmund Freud,1949.0,26,6,1,1,psychology,4.333333333333333,3.0,228,152,17.81,76.0,1,0.6638,0.0022222222222222222,0.004273504273504274,1.7518,1
The Moviegoer,Walker Percy,1961.0,25,10,1,1,psychology,3.7777777777777777,9.0,265,170,18.16,64.0,1,0.6391,0.006666666666666667,0.00410913872452334,1.5447,0
The science of living,Alfred Adler,1929.0,25,7,1,1,psychology,5.0,1.0,282,215,19.98,96.0,1,0.7597,0.0007407407407407407,0.00410913872452334,2.0129,1
Fantasia of the unconscious,D. H. Lawrence,1922.0,25,9,1,1,psychology,4.0,0.0,243,128,18.92,103.0,0,0.5246,0.0,0.00410913872452334,1.6103,0
Blink,Malcolm Gladwell,2004.0,25,39,1,1,psychology,3.811111111111111,90.0,260,278,17.85,21.0,1,1.0651,0.06666666666666667,0.00410913872452334,1.7681,1
Jenny Holzer,"Jenny Holzer, Friedrich W. Block, Eleonora Louis, Michael Muller, Beatrix Ruf, Peter Schjedahl",1982.0,25,29,1,1,psychology,4.0,0.0,231,227,20.86,43.0,0,0.9784,0.0,0.00410913872452334,1.6103,0
Consciousness,Susan J. Blackmore,2003.0,25,6,1,1,psychology,3.5,4.0,315,252,19.85,22.0,1,0.7975,0.002962962962962963,0.00410913872452334,1.4206,0
Flow,Mihaly Csikszentmihalyi,1990.0,25,19,1,1,psychology,4.0,37.0,258,159,20.82,35.0,1,0.6139,0.027407407407407408,0.00410913872452334,1.7062,1
Mindhunter,"John E. Douglas, Mark Olshaker",1995.0,25,30,1,1,psychology,4.0,17.0,328,279,18.7,30.0,1,0.848,0.012592592592592593,0.00410913872452334,1.6543,1
Geschlecht und Charakter,Otto Weininger,1903.0,25,11,1,1,psychology,4.0,0.0,331,284,18.89,122.0,0,0.8554,0.0,0.00410913872452334,1.6103,0
"Les quatre concepts fondamentaux de la psychanalyse, 1964","Jacques Lacan, Jacques-Alain Miller",1973.0,25,14,1,1,psychology,3.0,1.0,266,221,20.58,52.0,1,0.8277,0.0007407407407407407,0.00410913872452334,1.2129,0
The hidden persuaders,Vance Packard,1957.0,25,24,1,1,psychology,4.0,2.0,229,149,19.09,68.0,1,0.6478,0.0014814814814814814,0.00410913872452334,1.6155,0
The Psychology of Money,Morgan Housel,2020.0,25,23,1,1,psychology,4.004914004914005,407.0,185,509,19.82,5.0,1,2.7366,0.30148148148148146,0.00410913872452334,2.6674,1
Psychology,Saundra K. Ciccarelli,2006.0,24,4,1,1,psychology,3.25,4.0,210,200,18.0,19.0,1,0.9479,0.002962962962962963,0.0039447731755424065,1.3202,0
Aqa Psychology a Level Paper Three,Phil Gorman,2020.0,24,20,1,0,psychology,4.0,0.0,214,213,18.78,5.0,0,0.9907,0.0,0.0039447731755424065,1.6099,0
Introductory statistics for the behavioral sciences,"Joan Welkowitz, Barry H. Cohen, Robert B. Ewen",1971.0,24,25,1,1,psychology,5.0,1.0,325,201,17.48,54.0,1,0.6166,0.0007407407407407407,0.0039447731755424065,2.0125,1
Uncle Tungsten,Oliver Sacks,2001.0,24,18,1,1,psychology,4.4,5.0,274,218,17.81,24.0,1,0.7927,0.003703703703703704,0.0039447731755424065,1.7828,1
Passages,Gail Sheehy,1976.0,24,31,1,1,psychology,5.0,1.0,285,196,16.99,49.0,1,0.6853,0.0007407407407407407,0.0039447731755424065,2.0125,1
Psychology,Richard A. Griggs,2005.0,24,6,1,1,psychology,5.0,1.0,180,214,17.15,20.0,1,1.1823,0.0007407407407407407,0.0039447731755424065,2.0125,1
The Shop On Blossom Street,"Debbie Macomber, Linda Emond",2004.0,24,11,1,1,psychology,4.0,3.0,221,179,20.9,21.0,1,0.8063,0.0022222222222222222,0.0039447731755424065,1.6176,0
Telling Lies,Paul Ekman,1985.0,24,20,1,1,psychology,4.5,6.0,305,187,17.96,40.0,1,0.6111,0.0044444444444444444,0.0039447731755424065,1.8254,1
Think Like a Monk,Jay Shetty,2020.0,24,11,1,1,psychology,3.926470588235294,68.0,281,225,19.64,5.0,1,0.7979,0.05037037037037037,0.0039447731755424065,1.7567,1
The ghost in the machine,Arthur Koestler,1967.0,24,19,1,1,psychology,4.666666666666667,3.0,264,298,20.35,58.0,1,1.1245,0.0022222222222222222,0.0039447731755424065,1.8843,1
Anglo-Saxon attitudes,Angus Wilson,1956.0,24,17,1,1,psychology,4.0,0.0,292,273,19.19,69.0,0,0.9317,0.0,0.0039447731755424065,1.6099,0
The Blank Slate,"Steven Pinker, Victor Bevine, Roc Filella Escolà, ʻImanuʾel Loṭem",2002.0,24,28,1,1,psychology,4.25,8.0,336,234,17.6,23.0,1,0.6944,0.005925925925925926,0.0039447731755424065,1.7306,1
Development through the lifespan,Laura E. Berk,1998.0,24,10,1,1,psychology,4.25,4.0,261,269,19.9,27.0,1,1.0267,0.002962962962962963,0.0039447731755424065,1.7202,1
Beyond the chains of illusion,Erich Fromm,1962.0,24,7,1,1,psychology,4.0,0.0,272,239,19.39,63.0,0,0.8755,0.0,0.0039447731755424065,1.6099,0
Forbidden Flowers,Nancy Friday,1975.0,24,10,1,1,psychology,4.0,0.0,277,209,19.92,50.0,0,0.7518,0.0,0.0039447731755424065,1.6099,0
System of Nature,Paul Henri Thiry baron d'Holbach,2009.0,23,8,1,0,psychology,4.0,0.0,366,124,20.07,16.0,0,0.3379,0.0,0.003780407626561473,1.6095,0
Children in difficulty,"Julian Elliott, Maurice Place",1998.0,23,29,1,1,psychology,4.0,0.0,184,186,20.89,27.0,0,1.0054,0.0,0.003780407626561473,1.6095,0
Adolescence,John W. Santrock,1981.0,23,7,1,1,psychology,5.0,1.0,297,184,19.28,44.0,1,0.6174,0.0007407407407407407,0.003780407626561473,2.012,1
The Magic Power of Self-Image Psychology,Maxwell Maltz,1964.0,23,6,1,1,psychology,5.0,1.0,265,144,18.36,61.0,1,0.5414,0.0007407407407407407,0.003780407626561473,2.012,1
Psychology and adult learning,Mark Tennant,1988.0,23,9,1,1,psychology,4.0,0.0,292,125,19.58,37.0,0,0.4266,0.0,0.003780407626561473,1.6095,0
Our sexuality,"Crooks, Robert, Robert L. Crooks, Karla Baur",1980.0,23,14,1,1,psychology,4.0,0.0,243,224,17.26,45.0,0,0.918,0.0,0.003780407626561473,1.6095,0
Education Through Art,Herbert Edward Read,1934.0,23,7,1,1,psychology,5.0,1.0,268,217,20.58,91.0,1,0.8067,0.0007407407407407407,0.003780407626561473,2.012,1
Lateral thinking: creativity step by step,"Edward de Bono, Alexandre Gombau Armau",1970.0,23,15,1,1,psychology,5.0,3.0,298,144,17.47,55.0,1,0.4816,0.0022222222222222222,0.003780407626561473,2.0172,1
Doña Bárbara,Rómulo Gallegos,1933.0,23,22,1,1,psychology,5.0,1.0,396,163,18.3,92.0,1,0.4106,0.0007407407407407407,0.003780407626561473,2.012,1
Self-esteem,"Matthew McKay, Patrick Fanning, Matthew McKay, Matthew McKAY",1986.0,23,6,1,1,psychology,4.0,4.0,302,261,20.25,39.0,1,0.8614,0.002962962962962963,0.003780407626561473,1.6198,0
English men of science: their nature and nurture,Sir Francis Galton,1874.0,23,20,1,1,psychology,4.0,0.0,235,156,19.38,151.0,0,0.661,0.0,0.003780407626561473,1.6095,0
Listen,"Joseph Kerman, Vivian Kerman, Gary Tomlinson",1972.0,23,12,1,1,psychology,4.0,2.0,252,210,18.56,53.0,1,0.83,0.0014814814814814814,0.003780407626561473,1.6146,0
A second chicken soup for the woman's soul,"Jack Canfield, Dave Barry, Jack Canfield, Marci Shimoff, Mark Victory Hansen, Jennifer Read Hawthorne, Mark Victor Hansen",1996.0,23,25,1,1,psychology,4.5,2.0,251,192,18.88,29.0,1,0.7619,0.0014814814814814814,0.003780407626561473,1.8146,1
Interaction ritual,Erving Goffman,1967.0,23,19,1,1,psychology,4.0,0.0,197,225,20.41,58.0,0,1.1364,0.0,0.003780407626561473,1.6095,0
Mental Development in the Child and the Race (1895) (Thoemmes Press - Classics in Psychology),James Mark Baldwin,1894.0,23,9,1,1,psychology,4.0,0.0,256,157,18.35,131.0,0,0.6109,0.0,0.003780407626561473,1.6095,0
How the Mind Works,"Steven Pinker, Mel Foster, 3",1997.0,23,40,1,1,psychology,4.0,5.0,299,208,20.47,28.0,1,0.6933,0.003703703703703704,0.003780407626561473,1.6224,1
Propaganda,Edward L. Bernays,1928.0,23,12,1,1,psychology,3.9,10.0,218,216,17.34,97.0,1,0.9863,0.007407407407407408,0.003780407626561473,1.5954,0
Francis Bacon,"Gilles Deleuze, Gilles Deleuze, Deleuze, Gilles Deleuze, Daniel W. Smith",1900.0,23,16,1,0,psychology,4.0,1.0,312,212,20.1,125.0,1,0.6773,0.0007407407407407407,0.003780407626561473,1.612,0
The female eunuch,Germaine Greer,1970.0,23,12,1,1,psychology,4.0,2.0,289,205,20.38,55.0,1,0.7069,0.0014814814814814814,0.003780407626561473,1.6146,0
Psychology,William James,1892.0,23,3,1,1,psychology,4.0,0.0,240,217,17.72,133.0,0,0.9004,0.0,0.003780407626561473,1.6095,0
The tartans of the clans and families of Scotland,"Thomas Innes of Learney, Thomas, Sir Innes, Thomas Innes, Innes, Thomas Sir, Innes, Thomas Sir., Innes, Thomas Sir., Sir Thomas Innes, Sir Thomas Innes of Learney",1938.0,23,6,1,1,psychology,4.0,0.0,264,309,18.71,87.0,0,1.166,0.0,0.003780407626561473,1.6095,0
Revelation of childbirth,"Grantly Dick-Read, Read Grantly Dick",1943.0,23,10,1,1,psychology,4.0,0.0,334,328,17.65,82.0,0,0.9791,0.0,0.003780407626561473,1.6095,0
A clinical application of Bion's concepts,P. C. Sandler,2009.0,22,15,0,0,psychology,4.0,0.0,299,168,19.82,16.0,0,0.56,0.0,0.003616042077580539,1.609,0
Life-span development,John W. Santrock,1983.0,22,9,1,1,psychology,4.8,5.0,270,88,19.13,42.0,1,0.3247,0.003703703703703704,0.003616042077580539,1.942,1
Psychology,John W. Santrock,1991.0,22,2,1,1,psychology,5.0,1.0,260,230,19.53,34.0,1,0.8812,0.0007407407407407407,0.003616042077580539,2.0116,1
Memories of my life,Sir Francis Galton,1908.0,22,17,1,1,psychology,4.0,0.0,273,209,17.78,117.0,0,0.7628,0.0,0.003616042077580539,1.609,0
Married women who love women,Carren Strock,1995.0,22,14,1,1,psychology,4.0,0.0,249,253,17.84,30.0,0,1.012,0.0,0.003616042077580539,1.609,0
The education of children,Alfred Adler,1930.0,22,23,1,1,psychology,4.0,0.0,184,214,17.16,95.0,0,1.1568,0.0,0.003616042077580539,1.609,0
Essais de psychologie contemporaine,Paul Bourget,1883.0,22,8,1,1,psychology,4.0,0.0,352,202,18.28,142.0,0,0.5722,0.0,0.003616042077580539,1.609,0
Psychology principles in practice,Spencer A. Rathus,1981.0,22,7,1,1,psychology,4.0,4.0,276,259,19.23,44.0,1,0.935,0.002962962962962963,0.003616042077580539,1.6194,0
The second coming,Walker Percy,1980.0,22,8,1,1,psychology,4.0,0.0,286,263,20.42,45.0,0,0.9164,0.0,0.003616042077580539,1.609,0
Consumer behavior,Michael R. Solomon,1992.0,22,10,1,1,psychology,5.0,2.0,267,132,19.66,33.0,1,0.4925,0.0014814814814814814,0.003616042077580539,2.0142,1
Mating in Captivity,Esther Perel,2006.0,22,27,1,1,psychology,3.928571428571429,14.0,240,170,18.73,19.0,1,0.7054,0.01037037037037037,0.003616042077580539,1.6168,0
Abstraktion und Einfühlung,Wilhelm Worringer,1908.0,22,9,1,1,psychology,4.0,0.0,262,194,20.8,117.0,0,0.7376,0.0,0.003616042077580539,1.609,0
Essentials of Psychology,Dennis Coon,1979.0,21,4,1,1,psychology,4.4,5.0,205,208,19.87,46.0,1,1.0097,0.003703703703703704,0.0034516765285996054,1.7816,1
The Denial of Death,"Ernest Becker, Ernest Becker",1973.0,21,21,1,1,psychology,3.1666666666666665,6.0,362,193,20.71,52.0,1,0.5317,0.0044444444444444444,0.0034516765285996054,1.2909,0
The choice,"Edith Eger, Jorge Paredes",1900.0,21,27,1,0,psychology,4.0,1.0,220,222,19.1,125.0,1,1.0045,0.0007407407407407407,0.0034516765285996054,1.6112,0
Something I've Been Meaning to Tell You,Alice Munro,1974.0,21,9,1,1,psychology,4.0,0.0,228,249,18.03,51.0,0,1.0873,0.0,0.0034516765285996054,1.6086,0
"Boy, the Mole, the Fox and the Horse",Charlie Mackesy,2019.0,21,5,1,0,psychology,4.206896551724138,29.0,252,309,17.2,6.0,1,1.2213,0.02148148148148148,0.0034516765285996054,1.7666,1
Rain,V.C. Andrews,2000.0,21,16,1,1,psychology,4.0,2.0,322,230,19.89,25.0,1,0.7121,0.0014814814814814814,0.0034516765285996054,1.6138,0
The Courage to Heal,"Ellen Bass, Laura Davis",1988.0,21,26,1,1,psychology,4.0,3.0,270,159,17.48,37.0,1,0.5867,0.0022222222222222222,0.0034516765285996054,1.6164,0
The Dance of Intimacy,Harriet Goldhor Lerner,1989.0,21,11,1,1,psychology,2.0,1.0,219,193,18.2,36.0,1,0.8773,0.0007407407407407407,0.0034516765285996054,0.8112,0
Amor and Psyche,"Erich Neumann, Ralph Manheim",1956.0,21,24,1,1,psychology,4.0,0.0,320,196,19.12,69.0,0,0.6106,0.0,0.0034516765285996054,1.6086,0
Sexe et caractère,Otto Weininger,1906.0,21,17,1,1,psychology,4.0,0.0,299,225,19.25,119.0,0,0.75,0.0,0.0034516765285996054,1.6086,0
A Pale View of Hills,Kazuo Ishiguro,1982.0,21,22,1,1,psychology,4.333333333333333,3.0,291,221,19.39,43.0,1,0.7568,0.0022222222222222222,0.0034516765285996054,1.7497,1
Human nature,Thomas Hobbes,1684.0,21,13,1,1,psychology,4.0,0.0,298,302,17.66,300.0,0,1.01,0.0,0.0034516765285996054,1.6086,0
Psychology,Robert A. Baron,1977.0,21,7,1,1,psychology,4.176470588235294,17.0,366,190,18.51,48.0,1,0.5177,0.012592592592592593,0.0034516765285996054,1.7233,1
Visualizing psychology,Siri Carpenter,2007.0,20,3,1,1,psychology,5.0,1.0,358,220,19.46,18.0,1,0.6128,0.0007407407407407407,0.003287310979618672,2.0108,1
Prospective Memory,"Matthias Kliegel, Mark A. McDaniel",2007.0,20,7,1,0,psychology,4.0,0.0,242,317,20.87,18.0,0,1.3045,0.0,0.003287310979618672,1.6082,0
On Killing,"Dave Grossman, Dave Grossman, Lt Grossman",1995.0,20,26,1,0,psychology,3.0,1.0,335,171,19.9,30.0,1,0.5089,0.0007407407407407407,0.003287310979618672,1.2108,0
The Comforters,Muriel Spark,1957.0,20,10,1,1,psychology,4.0,0.0,285,207,20.68,68.0,0,0.7238,0.0,0.003287310979618672,1.6082,0
Working with Emotional Intelligence,Daniel Goleman,1998.0,20,59,1,1,psychology,4.25,4.0,290,155,20.04,27.0,1,0.5326,0.002962962962962963,0.003287310979618672,1.7186,1
The Dance of Deception,Harriet Goldhor Lerner,1993.0,20,13,1,1,psychology,5.0,1.0,201,204,19.36,32.0,1,1.0099,0.0007407407407407407,0.003287310979618672,2.0108,1
How to Use Your Mind,Harry D. Kitson,2007.0,20,4,1,0,psychology,4.0,0.0,263,160,17.76,18.0,0,0.6061,0.0,0.003287310979618672,1.6082,0
Djup,Henning Mankell,2004.0,20,29,1,1,psychology,4.0,0.0,237,252,19.66,21.0,0,1.0588,0.0,0.003287310979618672,1.6082,0
Parva naturalia,"Aristotle, David Gallop",1523.0,20,15,1,1,psychology,5.0,2.0,303,208,19.48,300.0,1,0.6842,0.0014814814814814814,0.003287310979618672,2.0134,1
A history of psychology,"Wayne Viney, D. Brett King",1979.0,20,11,1,1,psychology,4.0,0.0,313,153,19.4,46.0,0,0.4873,0.0,0.003287310979618672,1.6082,0
Inquiring man,"D. Bannister, Donald Bannister, Fay Fransella",1971.0,20,13,1,1,psychology,4.0,1.0,185,242,18.95,54.0,1,1.3011,0.0007407407407407407,0.003287310979618672,1.6108,0
Methods in behavioral research,"Paul C. Cozby, Paul Cozby",1977.0,20,15,1,1,psychology,4.0,0.0,269,208,19.1,48.0,0,0.7704,0.0,0.003287310979618672,1.6082,0
